lsat,gpa,race,resident,college,year,gender,admit,black,hispanic,asian,white,missing_race,urm,enroll
139.0,3.81,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.77,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
155.0,3.69,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
163.0,3.93,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
163.0,3.47,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
156.0,3.12,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
162.0,3.15,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
157.0,2.92,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
170.0,2.94,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
141.0,3.61,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.89,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
150.0,3.52,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
159.0,3.25,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.75,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
152.0,3.39,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
159.0,3.19,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
152.0,3.94,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
148.0,3.98,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
157.0,2.73,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
159.0,3.3,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
157.0,2.98,Asian,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,1,0,0,0,
154.0,3.72,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
157.0,3.2,Hispanic,0.0,Missouri at Columbia,2005,0.0,0.0,0,1,0,0,0,1,
154.0,3.52,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
134.0,3.09,Black,0.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
154.0,2.51,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
148.0,3.39,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.47,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
157.0,2.53,Asian,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,1,0,0,0,
156.0,3.91,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
152.0,3.9,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.42,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
155.0,3.93,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,3.79,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
158.0,3.25,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
157.0,3.6,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,2.45,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.86,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
157.0,3.49,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
169.0,2.15,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
152.0,3.34, ,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
151.0,2.83,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
150.0,3.74,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
152.0,3.61,Asian,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,1,0,0,0,
136.0,3.04,Asian,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,1,0,0,0,
151.0,2.58,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.93, ,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
160.0,3.74,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.16,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
149.0,3.06,Black,0.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
144.0,2.84,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
150.0,4.0,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,2.47,Hispanic,1.0,Missouri at Columbia,2005,0.0,0.0,0,1,0,0,0,1,
156.0,2.75,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,2.81,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
152.0,3.36,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
138.0,3.47,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
143.0,2.67,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
144.0,3.47,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,2.84,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
147.0,3.15,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,3.05,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,2.98,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.29,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
153.0,3.06,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
146.0,3.06,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
142.0,3.15,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,2.48,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
127.0,2.71,Black,0.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
157.0,3.19,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
156.0,3.54,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.26,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,2.93,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,2.71,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
150.0,3.32,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,3.55,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,3.43,Hispanic,0.0,Missouri at Columbia,2005,0.0,0.0,0,1,0,0,0,1,
155.0,3.09,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
139.0,3.05,Asian,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,1,0,0,0,
154.0,2.65,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.64,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
143.0,3.67,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
142.0,2.52,Black,0.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
149.0,3.46,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
144.0,3.33,Asian,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,1,0,0,0,
141.0,3.24,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
148.0,3.76,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
149.0,3.48,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
144.0,2.74,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
141.0,2.75,Black,1.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
150.0,2.8,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
141.0,3.0,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
159.0,3.13,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.42,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.19,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.47,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
136.0,2.65,Black,0.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
143.0,2.55,Black,0.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
141.0,2.94,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.76, ,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,0,1,0,
141.0,3.0,Black,0.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
156.0,3.16,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
163.0,3.25,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
146.0,2.55, ,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
156.0,3.91,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,2.64,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.33,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
156.0,3.28,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
143.0,3.03, ,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
147.0,3.25,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
136.0,2.71,Black,0.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
144.0,2.9,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
148.0,2.1,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
150.0,3.1,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
151.0,3.67,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
155.0,2.23,Black,0.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
160.0,2.66,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.24,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
165.0,2.91, ,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
156.0,3.25,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.37,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
152.0,3.66,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.04,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
161.0,3.08,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
163.0,2.91,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
150.0,2.57,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,2.47,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
158.0,2.94,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
147.0,2.49,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.41,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
150.0,3.32,Hispanic,0.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
158.0,3.05,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
155.0,3.46,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
155.0,3.48,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
148.0,2.96,Hispanic,0.0,Missouri at Columbia,2005,0.0,0.0,0,1,0,0,0,1,
152.0,3.03,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
146.0,2.73,Hispanic,0.0,Missouri at Columbia,2005,0.0,0.0,0,1,0,0,0,1,
138.0,2.71,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,3.81,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,3.75,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
146.0,3.32,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
149.0,2.94,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
148.0,4.0,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
156.0,3.02,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,3.15,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
132.0,2.52,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
146.0,3.17,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
156.0,3.22,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
145.0,3.51,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
160.0,3.38,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.1,Asian,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,1,0,0,0,
164.0,3.41,Hispanic,1.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
147.0,3.08,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
162.0,3.58,Asian,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,1,0,0,0,
153.0,2.15,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,3.55,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
140.0,3.79,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
156.0,3.2,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
147.0,2.78,Black,1.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
151.0,3.02,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.73,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
156.0,3.17,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,2.64,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
149.0,3.65,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,2.39,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
137.0,2.76,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
144.0,3.66,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.8,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
149.0,3.7,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.71,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.53,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
155.0,3.58,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.96,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
157.0,3.12,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.13,Asian,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,1,0,0,0,
151.0,3.86,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,3.41,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.87,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
158.0,2.73,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.27,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.27,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
157.0,3.37,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,3.61,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
136.0,3.65,Black,1.0,Missouri at Columbia,2005,0.0,0.0,1,0,0,0,0,1,
161.0,2.65,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
141.0,3.09,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
147.0,3.19,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
139.0,2.66,Black,1.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
161.0,3.8,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
144.0,3.27,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.88,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
158.0,3.79,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,1.99, ,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,0,1,0,
148.0,3.48,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
143.0,2.79,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,2.99,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
141.0,3.25,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
165.0,3.58,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.66,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
148.0,3.31,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
149.0,3.11,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
150.0,3.13,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
152.0,3.88,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
152.0,3.4,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
149.0,3.79,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.5,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
152.0,2.97,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,3.12,Hispanic,0.0,Missouri at Columbia,2005,0.0,0.0,0,1,0,0,0,1,
141.0,3.21,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
146.0,2.94,Hispanic,1.0,Missouri at Columbia,2005,1.0,0.0,0,1,0,0,0,1,
148.0,3.11,Asian,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,1,0,0,0,
153.0,3.64,Asian,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,1,0,0,0,
156.0,3.15,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.31,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
145.0,3.79,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.66,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,2.96,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,3.01,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
146.0,3.32,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.39, ,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
150.0,3.13,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
150.0,3.03,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,2.99,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.48,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.7,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.55,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
148.0,3.27,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,3.39,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.78,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
140.0,3.83, ,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,0,1,0,
159.0,3.25,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,3.19,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.83,White,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
147.0,2.85,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
145.0,3.6,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
150.0,3.12,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
146.0,3.77,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.9, ,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
152.0,3.6,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
155.0,2.96,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
143.0,2.81,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
150.0,3.25,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
152.0,2.71,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
152.0,3.79,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
144.0,3.76,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,3.51,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,3.48,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
126.0,3.32,Black,1.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
152.0,3.79,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
151.0,3.25,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.57,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
149.0,3.55,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
138.0,2.81,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,3.74,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
128.0,3.54,Black,1.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
138.0,2.89, ,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
152.0,3.5,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
151.0,3.39,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
153.0,3.52,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
154.0,3.22,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
139.0,3.27,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
145.0,3.54,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
147.0,3.77,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,3.6,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
136.0,2.32,Black,1.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
151.0,3.73,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
144.0,2.34,Black,1.0,Missouri at Columbia,2005,1.0,0.0,1,0,0,0,0,1,
144.0,2.37,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
158.0,3.65,White,1.0,Missouri at Columbia,2005,1.0,1.0,0,0,0,1,0,0,1
157.0,3.47,White,1.0,Missouri at Columbia,2005,1.0,1.0,0,0,0,1,0,0,1
156.0,2.72, ,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
152.0,2.56,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
152.0,3.14,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
167.0,2.54,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
140.0,3.35,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
152.0,2.93,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
149.0,3.53,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
154.0,2.91,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
155.0,3.45, ,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
137.0,3.41,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
136.0,3.38,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
148.0,2.16,White,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
156.0,3.66, ,1.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,0,1,0,
152.0,3.61,White,0.0,Missouri at Columbia,2005,1.0,0.0,0,0,0,1,0,0,
150.0,3.55,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
147.0,3.16,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
153.0,3.57,White,1.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,1,0,0,
162.0,3.66, ,0.0,Missouri at Columbia,2005,0.0,0.0,0,0,0,0,1,0,
